week_index,week_start,region,product_category,channel,currency,existing_users,base_impressions,base_spend,cpi,ctr,cvr,avg_order_value,engagement_value_per_click,freq_cap_per_user,adstock_decay,sat_curve_basis,sat_alpha,sat_k_half_impr,sat_beta,sat_alpha_spend,sat_k_half_spend,sat_beta_spend,min_spend_this_week,max_spend_this_week,priority_weight
2,2025-06-09,Atlantic,Home & Garden,Email,CAD,48813,650687,937.07,0.00144,0.050234,0.039077,160.21,0.2891,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,187.41,2342.67,1.025
3,2025-06-16,Atlantic,Home & Garden,Email,CAD,48580,656801,1047.28,0.001595,0.05248,0.041704,155.23,0.3297,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,209.46,2618.21,1.036
4,2025-06-23,Atlantic,Home & Garden,Email,CAD,48520,786548,1113.12,0.001415,0.050662,0.043967,158.75,0.2777,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,222.62,2782.8,0.901
5,2025-06-30,Atlantic,Home & Garden,Email,CAD,48513,715646,1060.78,0.001482,0.053898,0.041065,157.3,0.2776,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,212.16,2651.95,0.967
6,2025-07-07,Atlantic,Home & Garden,Email,CAD,50465,659757,927.22,0.001405,0.045709,0.038605,164.58,0.3132,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,185.44,2318.04,0.936
7,2025-07-14,Atlantic,Home & Garden,Email,CAD,45902,642418,880.33,0.00137,0.04952,0.041685,157.96,0.3043,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,176.07,2200.83,1.022
8,2025-07-21,Atlantic,Home & Garden,Email,CAD,49884,905492,1260.29,0.001392,0.048684,0.036848,160.43,0.2805,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,252.06,3150.73,0.97
9,2025-07-28,Atlantic,Home & Garden,Email,CAD,44037,605073,845.72,0.001398,0.05331,0.040266,161.83,0.3108,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,169.14,2114.3,0.901
10,2025-08-04,Atlantic,Home & Garden,Email,CAD,49788,635663,978.33,0.001539,0.048164,0.038684,155.18,0.2718,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,195.67,2445.81,0.98
11,2025-08-11,Atlantic,Home & Garden,Email,CAD,42613,621244,978.79,0.001576,0.049151,0.039752,159.68,0.2755,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,195.76,2446.98,1.002
12,2025-08-18,Atlantic,Home & Garden,Email,CAD,51516,821725,1259.01,0.001532,0.045299,0.038269,157.67,0.3125,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,251.8,3147.53,1.093
13,2025-08-25,Atlantic,Home & Garden,Email,CAD,44706,689738,973.52,0.001411,0.052998,0.043635,164.01,0.2893,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,194.7,2433.8,0.958
1,2025-06-02,Atlantic,Home & Garden,Online Video,CAD,42108,1418086,10439.94,0.007362,0.003275,0.008478,162.79,0.2882,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3131.98,17747.9,1.084
2,2025-06-09,Atlantic,Home & Garden,Online Video,CAD,46855,1381611,10347.15,0.007489,0.003281,0.009418,153.32,0.293,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3104.14,17590.15,0.937
3,2025-06-16,Atlantic,Home & Garden,Online Video,CAD,44223,1504615,9757.87,0.006485,0.003038,0.009278,154.11,0.2721,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2927.36,16588.38,0.945
4,2025-06-23,Atlantic,Home & Garden,Online Video,CAD,42271,1839656,12690.05,0.006898,0.003167,0.008358,163.92,0.3044,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3807.02,21573.09,0.936
5,2025-06-30,Atlantic,Home & Garden,Online Video,CAD,50362,1360911,10229.65,0.007517,0.00305,0.008142,157.61,0.295,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3068.89,17390.4,1.029
6,2025-07-07,Atlantic,Home & Garden,Online Video,CAD,44043,1404452,9595.94,0.006833,0.00297,0.009154,159.45,0.2915,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2878.78,16313.1,0.916
7,2025-07-14,Atlantic,Home & Garden,Online Video,CAD,44321,1561072,10384.71,0.006652,0.002722,0.008413,166.25,0.3067,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3115.41,17654.0,0.98
8,2025-07-21,Atlantic,Home & Garden,Online Video,CAD,48015,1916729,13491.92,0.007039,0.003132,0.00914,161.21,0.305,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,4047.58,22936.26,1.091
9,2025-07-28,Atlantic,Home & Garden,Online Video,CAD,44700,1308420,8308.48,0.00635,0.003269,0.008859,152.18,0.2774,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2492.54,14124.42,0.911
10,2025-08-04,Atlantic,Home & Garden,Online Video,CAD,44847,1510068,10600.0,0.00702,0.003075,0.008442,153.65,0.3197,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3180.0,18020.0,1.082
11,2025-08-11,Atlantic,Home & Garden,Online Video,CAD,50207,1335994,9437.73,0.007064,0.002811,0.009565,157.27,0.2751,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2831.32,16044.13,1.021
12,2025-08-18,Atlantic,Home & Garden,Online Video,CAD,44567,1804659,11641.8,0.006451,0.002842,0.008993,153.58,0.3245,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3492.54,19791.07,1.09
13,2025-08-25,Atlantic,Home & Garden,Online Video,CAD,47858,1291631,8630.91,0.006682,0.002939,0.008705,161.04,0.3035,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2589.27,14672.55,1.058
1,2025-06-02,Atlantic,Grocery,Paid Search,CAD,41524,1856669,21283.74,0.011463,0.035812,0.059069,43.61,0.1559,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,10641.87,31925.61,0.919
2,2025-06-09,Atlantic,Grocery,Paid Search,CAD,42811,1981383,22775.4,0.011495,0.036879,0.049816,43.33,0.1576,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,11387.7,34163.09,1.05
3,2025-06-16,Atlantic,Grocery,Paid Search,CAD,43503,1802448,20659.73,0.011462,0.036753,0.055253,45.39,0.163,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,10329.87,30989.6,0.957
4,2025-06-23,Atlantic,Grocery,Paid Search,CAD,51010,2649174,29922.84,0.011295,0.035923,0.056663,43.72,0.1628,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,14961.42,44884.25,1.066
5,2025-06-30,Atlantic,Grocery,Paid Search,CAD,51035,1950648,24014.27,0.012311,0.034315,0.050841,44.33,0.1478,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,12007.14,36021.41,0.914
6,2025-07-07,Atlantic,Grocery,Paid Search,CAD,44582,1795686,23202.09,0.012921,0.032852,0.056187,46.88,0.1518,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,11601.05,34803.14,1.084
7,2025-07-14,Atlantic,Grocery,Paid Search,CAD,51640,2112652,24181.55,0.011446,0.035,0.057493,42.86,0.1524,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,12090.78,36272.33,1.069
8,2025-07-21,Atlantic,Grocery,Paid Search,CAD,51210,2535735,32401.61,0.012778,0.035378,0.056196,42.84,0.1635,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,16200.8,48602.41,1.053
9,2025-07-28,Atlantic,Grocery,Paid Search,CAD,45411,2021145,23543.81,0.011649,0.032566,0.051318,43.94,0.1482,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,11771.91,35315.72,0.911
10,2025-08-04,Atlantic,Grocery,Paid Search,CAD,48143,1850668,23767.35,0.012843,0.038329,0.054176,43.08,0.1593,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,11883.68,35651.03,1.032
11,2025-08-11,Atlantic,Grocery,Paid Search,CAD,45969,1874083,20730.18,0.011062,0.037869,0.053027,46.64,0.1449,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,10365.09,31095.26,0.929
12,2025-08-18,Atlantic,Grocery,Paid Search,CAD,50832,2658393,30479.57,0.011465,0.033579,0.053738,44.78,0.1465,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,15239.79,45719.36,0.92
13,2025-08-25,Atlantic,Grocery,Paid Search,CAD,48079,2110802,26274.99,0.012448,0.037263,0.059749,47.23,0.1451,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,13137.5,39412.49,0.965
1,2025-06-02,Atlantic,Grocery,Display,CAD,46471,2751899,10322.87,0.003751,0.004164,0.012023,43.53,0.1564,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4129.15,16516.59,1.0
2,2025-06-09,Atlantic,Grocery,Display,CAD,50548,2902604,12472.83,0.004297,0.003744,0.01183,46.6,0.1548,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4989.13,19956.53,0.929
3,2025-06-16,Atlantic,Grocery,Display,CAD,46901,2840862,11286.38,0.003973,0.003919,0.011117,46.24,0.1397,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4514.55,18058.21,1.05
4,2025-06-23,Atlantic,Grocery,Display,CAD,42760,3486584,14283.45,0.004097,0.003636,0.011025,46.52,0.1612,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,5713.38,22853.52,0.939
5,2025-06-30,Atlantic,Grocery,Display,CAD,51133,2608496,10822.28,0.004149,0.004305,0.011072,45.15,0.1476,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4328.91,17315.64,1.072
6,2025-07-07,Atlantic,Grocery,Display,CAD,43476,2648227,9760.27,0.003686,0.004292,0.011776,47.24,0.1394,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,3904.11,15616.42,1.002
7,2025-07-14,Atlantic,Grocery,Display,CAD,44737,2726241,11926.41,0.004375,0.003844,0.012953,44.6,0.1371,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4770.57,19082.26,1.097
8,2025-07-21,Atlantic,Grocery,Display,CAD,43985,3210321,13353.45,0.00416,0.003671,0.011086,46.16,0.1491,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,5341.38,21365.53,0.968
9,2025-07-28,Atlantic,Grocery,Display,CAD,50377,2378019,8684.67,0.003652,0.00378,0.012842,44.58,0.1574,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,3473.87,13895.48,1.041
10,2025-08-04,Atlantic,Grocery,Display,CAD,45098,2841253,11336.16,0.00399,0.003659,0.012948,45.69,0.1615,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4534.46,18137.85,0.948
11,2025-08-11,Atlantic,Grocery,Display,CAD,44849,2810509,12207.57,0.004344,0.003806,0.012638,43.08,0.1355,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4883.03,19532.11,0.955
12,2025-08-18,Atlantic,Grocery,Display,CAD,43873,3671599,16071.23,0.004377,0.003751,0.011632,47.15,0.1449,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,6428.49,25713.97,1.071
13,2025-08-25,Atlantic,Grocery,Display,CAD,51658,2489089,9665.09,0.003883,0.00377,0.012784,43.63,0.163,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,3866.04,15464.15,0.922
1,2025-06-02,Atlantic,Grocery,Social,CAD,44929,2232952,6814.89,0.003052,0.007216,0.017187,44.65,0.1375,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2725.95,10903.82,0.997
2,2025-06-09,Atlantic,Grocery,Social,CAD,45868,2125038,6962.39,0.003276,0.008209,0.016448,45.7,0.1452,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2784.96,11139.82,0.952
3,2025-06-16,Atlantic,Grocery,Social,CAD,47653,2167923,6971.73,0.003216,0.007802,0.017095,45.58,0.1525,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2788.69,11154.77,1.061
4,2025-06-23,Atlantic,Grocery,Social,CAD,49363,2604138,8173.55,0.003139,0.008381,0.014513,45.99,0.138,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,3269.42,13077.68,1.012
5,2025-06-30,Atlantic,Grocery,Social,CAD,50149,2210248,6008.27,0.002718,0.008515,0.014991,43.48,0.1486,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2403.31,9613.23,1.043
6,2025-07-07,Atlantic,Grocery,Social,CAD,48190,2097418,5826.91,0.002778,0.008785,0.014652,43.13,0.1512,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2330.76,9323.05,0.927
7,2025-07-14,Atlantic,Grocery,Social,CAD,49638,2031668,5943.72,0.002926,0.007365,0.015873,46.48,0.1601,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2377.49,9509.96,1.013
8,2025-07-21,Atlantic,Grocery,Social,CAD,46471,2573441,8090.33,0.003144,0.008006,0.014703,43.02,0.1433,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,3236.13,12944.53,1.029
9,2025-07-28,Atlantic,Grocery,Social,CAD,45651,2220937,7277.26,0.003277,0.008625,0.016748,46.17,0.1439,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2910.9,11643.62,1.013
10,2025-08-04,Atlantic,Grocery,Social,CAD,46337,1991531,5476.36,0.00275,0.008115,0.016647,46.11,0.1393,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2190.55,8762.18,1.016
11,2025-08-11,Atlantic,Grocery,Social,CAD,49437,2072527,6260.57,0.003021,0.007256,0.016049,42.99,0.1563,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2504.23,10016.91,0.962
12,2025-08-18,Atlantic,Grocery,Social,CAD,47314,2546959,8108.77,0.003184,0.007965,0.017254,46.27,0.1398,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,3243.51,12974.04,0.982
13,2025-08-25,Atlantic,Grocery,Social,CAD,51095,2098051,6181.55,0.002946,0.008655,0.015519,45.12,0.1589,2,0.6,impressions,1.0,4500000,1.1,1.0,20000,1.08,2472.62,9890.48,1.008
1,2025-06-02,Atlantic,Grocery,Affiliate,CAD,45555,1215798,7691.61,0.006326,0.019228,0.030154,42.98,0.159,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2307.48,13844.91,0.922
2,2025-06-09,Atlantic,Grocery,Affiliate,CAD,43546,1249183,7033.88,0.005631,0.01887,0.027787,43.32,0.1352,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2110.16,12660.98,0.93
3,2025-06-16,Atlantic,Grocery,Affiliate,CAD,49754,1192416,7159.38,0.006004,0.017352,0.029995,44.4,0.1498,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2147.81,12886.88,0.906
4,2025-06-23,Atlantic,Grocery,Affiliate,CAD,49149,1575526,9872.46,0.006266,0.019325,0.028463,44.57,0.1438,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2961.74,17770.44,0.99
5,2025-06-30,Atlantic,Grocery,Affiliate,CAD,44024,1274118,8292.97,0.006509,0.01788,0.027353,46.56,0.1469,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2487.89,14927.35,1.046
6,2025-07-07,Atlantic,Grocery,Affiliate,CAD,43930,1280999,7004.28,0.005468,0.01806,0.029765,47.09,0.1601,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2101.28,12607.71,0.958
7,2025-07-14,Atlantic,Grocery,Affiliate,CAD,43046,1264184,8244.44,0.006522,0.018263,0.032077,43.96,0.1532,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2473.33,14840.0,0.981
8,2025-07-21,Atlantic,Grocery,Affiliate,CAD,47936,1492922,9609.26,0.006437,0.016875,0.031193,46.7,0.1551,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2882.78,17296.66,1.073
9,2025-07-28,Atlantic,Grocery,Affiliate,CAD,44930,1307572,8504.14,0.006504,0.018453,0.029477,46.51,0.1615,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2551.24,15307.45,1.072
10,2025-08-04,Atlantic,Grocery,Affiliate,CAD,41119,1323832,8158.78,0.006163,0.018253,0.027229,44.87,0.1433,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2447.63,14685.81,1.089
11,2025-08-11,Atlantic,Grocery,Affiliate,CAD,48926,1327636,7833.96,0.005901,0.016773,0.029262,46.04,0.1415,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2350.19,14101.12,1.058
12,2025-08-18,Atlantic,Grocery,Affiliate,CAD,50966,1535501,10034.09,0.006535,0.016583,0.029858,43.97,0.1394,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,3010.23,18061.36,0.997
13,2025-08-25,Atlantic,Grocery,Affiliate,CAD,41459,1121126,7314.52,0.006524,0.017657,0.030902,42.97,0.1396,4,0.4,impressions,1.0,1500000,1.0,1.0,15000,1.0,2194.36,13166.13,0.96
1,2025-06-02,Atlantic,Grocery,Email,CAD,44870,614546,889.98,0.001448,0.047293,0.04039,44.57,0.1633,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,178.0,2224.94,0.951
2,2025-06-09,Atlantic,Grocery,Email,CAD,42266,697629,1112.79,0.001595,0.050492,0.041891,45.07,0.1606,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,222.56,2781.96,0.949
3,2025-06-16,Atlantic,Grocery,Email,CAD,48345,620348,907.47,0.001463,0.051717,0.043798,43.78,0.1611,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,181.49,2268.67,0.907
4,2025-06-23,Atlantic,Grocery,Email,CAD,46504,777627,1202.96,0.001547,0.04519,0.039613,43.39,0.1579,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,240.59,3007.4,0.962
5,2025-06-30,Atlantic,Grocery,Email,CAD,45863,648860,888.83,0.00137,0.052523,0.042433,43.62,0.1618,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,177.77,2222.07,0.934
6,2025-07-07,Atlantic,Grocery,Email,CAD,45414,650830,879.02,0.001351,0.054949,0.043384,45.23,0.1612,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,175.8,2197.54,0.976
7,2025-07-14,Atlantic,Grocery,Email,CAD,49429,697503,1037.21,0.001487,0.045288,0.042322,45.14,0.1427,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,207.44,2593.03,1.011
8,2025-07-21,Atlantic,Grocery,Email,CAD,43886,778227,1234.26,0.001586,0.054046,0.036927,45.26,0.1419,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,246.85,3085.65,1.071
9,2025-07-28,Atlantic,Grocery,Email,CAD,49534,674123,928.33,0.001377,0.052876,0.041161,47.05,0.1442,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,185.67,2320.83,0.927
10,2025-08-04,Atlantic,Grocery,Email,CAD,43293,652542,900.86,0.001381,0.051522,0.036258,46.0,0.1397,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,180.17,2252.15,0.984
11,2025-08-11,Atlantic,Grocery,Email,CAD,50247,648989,891.52,0.001374,0.045772,0.042039,46.52,0.1549,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,178.3,2228.81,0.937
12,2025-08-18,Atlantic,Grocery,Email,CAD,47833,895604,1311.59,0.001464,0.047646,0.037097,47.19,0.1398,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,262.32,3278.96,0.903
13,2025-08-25,Atlantic,Grocery,Email,CAD,47409,645646,1050.77,0.001627,0.054449,0.043769,45.01,0.1416,6,0.2,impressions,1.0,750000,0.95,1.0,10000,0.95,210.15,2626.92,0.976
1,2025-06-02,Atlantic,Grocery,Online Video,CAD,44397,1358444,8956.43,0.006593,0.003125,0.009532,44.57,0.1637,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2686.93,15225.92,0.907
2,2025-06-09,Atlantic,Grocery,Online Video,CAD,40700,1373236,8843.32,0.00644,0.002899,0.008768,42.76,0.1523,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2653.0,15033.65,1.072
3,2025-06-16,Atlantic,Grocery,Online Video,CAD,42518,1542865,11588.99,0.007511,0.003051,0.008408,43.89,0.1418,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3476.7,19701.29,1.076
4,2025-06-23,Atlantic,Grocery,Online Video,CAD,45045,1962250,12456.67,0.006348,0.003182,0.008658,43.12,0.1383,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3737.0,21176.34,0.907
5,2025-06-30,Atlantic,Grocery,Online Video,CAD,45438,1287175,8532.91,0.006629,0.003034,0.008474,43.47,0.1579,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2559.87,14505.95,0.917
6,2025-07-07,Atlantic,Grocery,Online Video,CAD,49112,1357829,8608.22,0.00634,0.003031,0.008723,44.82,0.1521,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2582.47,14633.97,0.974
7,2025-07-14,Atlantic,Grocery,Online Video,CAD,49309,1522261,11442.77,0.007517,0.00315,0.009142,45.21,0.1406,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3432.83,19452.7,1.094
8,2025-07-21,Atlantic,Grocery,Online Video,CAD,48214,1831747,12800.86,0.006988,0.002756,0.009164,45.77,0.1644,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3840.26,21761.47,0.969
9,2025-07-28,Atlantic,Grocery,Online Video,CAD,45684,1417824,9008.93,0.006354,0.002879,0.008704,44.03,0.1402,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2702.68,15315.17,1.053
10,2025-08-04,Atlantic,Grocery,Online Video,CAD,45855,1567936,10386.44,0.006624,0.003001,0.008934,46.59,0.1377,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3115.93,17656.95,0.937
11,2025-08-11,Atlantic,Grocery,Online Video,CAD,48104,1324031,8650.07,0.006533,0.002913,0.008128,44.26,0.1516,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,2595.02,14705.12,1.069
12,2025-08-18,Atlantic,Grocery,Online Video,CAD,45858,1866766,12077.88,0.00647,0.003043,0.008634,42.82,0.157,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3623.36,20532.4,0.92
13,2025-08-25,Atlantic,Grocery,Online Video,CAD,43404,1516002,10569.25,0.006972,0.002824,0.009567,47.08,0.165,3,0.7,impressions,1.0,3500000,1.15,1.0,27500,1.1,3170.78,17967.73,0.946
1,2025-06-02,Atlantic,Beauty,Paid Search,CAD,47223,2106560,24446.24,0.011605,0.033275,0.060355,61.24,0.2402,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,12223.12,36669.37,0.934
2,2025-06-09,Atlantic,Beauty,Paid Search,CAD,47124,1895937,24807.7,0.013085,0.032725,0.054917,62.43,0.2053,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,12403.85,37211.56,0.995
3,2025-06-16,Atlantic,Beauty,Paid Search,CAD,42996,2033563,26622.01,0.013091,0.032336,0.053562,62.71,0.2226,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,13311.01,39933.02,1.048
4,2025-06-23,Atlantic,Beauty,Paid Search,CAD,48012,2763183,29881.39,0.010814,0.031867,0.051928,59.31,0.2354,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,14940.7,44822.09,1.049
5,2025-06-30,Atlantic,Beauty,Paid Search,CAD,42970,2075382,26082.96,0.012568,0.033339,0.055224,59.98,0.2019,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,13041.48,39124.44,0.92
6,2025-07-07,Atlantic,Beauty,Paid Search,CAD,49775,2163955,26639.72,0.012311,0.034846,0.050321,60.84,0.2093,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,13319.86,39959.59,0.922
7,2025-07-14,Atlantic,Beauty,Paid Search,CAD,50205,2044089,25756.94,0.012601,0.03674,0.053384,61.8,0.2047,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,12878.47,38635.41,0.965
8,2025-07-21,Atlantic,Beauty,Paid Search,CAD,41741,2418861,26762.28,0.011064,0.032062,0.0498,57.03,0.2124,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,13381.14,40143.43,1.03
9,2025-07-28,Atlantic,Beauty,Paid Search,CAD,50451,2140920,24421.13,0.011407,0.038443,0.05941,61.62,0.2392,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,12210.57,36631.7,1.057
10,2025-08-04,Atlantic,Beauty,Paid Search,CAD,51281,1923890,23030.44,0.011971,0.033551,0.050419,57.33,0.2419,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,11515.22,34545.66,1.055
11,2025-08-11,Atlantic,Beauty,Paid Search,CAD,41986,2169858,24669.69,0.011369,0.034379,0.050801,61.04,0.2345,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,12334.84,37004.53,0.931
12,2025-08-18,Atlantic,Beauty,Paid Search,CAD,44165,2492989,31836.87,0.012771,0.031797,0.052364,58.19,0.2221,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,15918.44,47755.31,1.024
13,2025-08-25,Atlantic,Beauty,Paid Search,CAD,48700,2161069,26912.32,0.012453,0.035016,0.053182,58.68,0.2263,4,0.3,impressions,1.0,2500000,1.1,1.0,30000,1.05,13456.16,40368.47,0.984
1,2025-06-02,Atlantic,Beauty,Display,CAD,43822,2808179,10841.46,0.003861,0.004198,0.012742,61.23,0.2171,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4336.58,17346.33,1.088
2,2025-06-09,Atlantic,Beauty,Display,CAD,44120,2412163,9493.06,0.003935,0.00406,0.011648,59.09,0.2044,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,3797.22,15188.9,0.992
3,2025-06-16,Atlantic,Beauty,Display,CAD,46354,2439755,9913.22,0.004063,0.003889,0.010833,57.87,0.2073,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,3965.29,15861.16,0.919
4,2025-06-23,Atlantic,Beauty,Display,CAD,49442,3602321,13451.67,0.003734,0.003805,0.011884,59.68,0.2131,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,5380.67,21522.67,1.099
5,2025-06-30,Atlantic,Beauty,Display,CAD,46640,2576157,11225.13,0.004357,0.004023,0.012181,59.4,0.2225,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4490.05,17960.21,0.916
6,2025-07-07,Atlantic,Beauty,Display,CAD,48300,2480304,9059.54,0.003653,0.004227,0.013165,61.81,0.2086,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,3623.82,14495.26,0.909
7,2025-07-14,Atlantic,Beauty,Display,CAD,41917,2756303,11145.15,0.004044,0.003971,0.010803,59.77,0.2383,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,4458.06,17832.25,0.971
8,2025-07-21,Atlantic,Beauty,Display,CAD,49181,3417255,13926.75,0.004075,0.004345,0.012541,60.35,0.2155,5,0.5,impressions,1.0,6250000,1.05,1.0,22500,1.05,5570.7,22282.8,0.926
